annee;cde_transaction;transaction;cde_pays;pays;cde_devise;devise;montant
2002;D214I;Impots generaux sur les ventes ou le chiffre d'affaires;GRC;Grece;EUR;Euro;309
2002;D91A;Impots sur les transferts en capital;GRC;Grece;EUR;Euro;338
2002;D2;Impots sur la production et les importations;GRC;Grece;EUR;Euro;21001
2002;D51B;Impots sur le revenu ou les benefices des societes non compris les gains de detention;GRC;Grece;EUR;Euro;5355
2002;D51;Impots sur le revenu;GRC;Grece;EUR;Euro;13018
2002;ODD;Charges fiscales correspondant au produit total des impots et cotisations sociales obligatoires apres deduction des montants dus non recouvrables;GRC;Grece;EUR;Euro;53986
2002;D51E;Autres impots sur le revenu n.c.a.;GRC;Grece;EUR;Euro;669
2002;ODC;Produit total des impots et cotisations sociales nettes (y compris cotisations sociales imputees), apres deduction des montants dus non recouvrables;GRC;Grece;EUR;Euro;56378
2002;D6112;Cotisations effectives autres que de pension a la charge des employeurs;GRC;Grece;EUR;Euro;2860
2002;D29A;Impots sur les terrains, batiments et autres constructions;GRC;Grece;EUR;Euro;344
2002;D2121;Droits sur les importations;GRC;Grece;EUR;Euro;16
2002;D214G;Taxes sur les primes d'assurance;GRC;Grece;EUR;Euro;221
2002;D59F;Autres impots courants n.c.a.;GRC;Grece;EUR;Euro;171
2002;D91;Impots en capital;GRC;Grece;EUR;Euro;376
2002;D214E;Taxes sur les spectacles et divertissements;GRC;Grece;EUR;Euro;8
2002;D611;Cotisations sociales effectives a la charge des employeurs;GRC;Grece;EUR;Euro;8584
2002;D59A;Impots courants sur le capital;GRC;Grece;EUR;Euro;831
2002;D29F;Impots sur les emissions polluantes;GRC;Grece;EUR;Euro;6
2002;D214;Impots sur les produits a l'exclusion de TVA et des impots sur les importations et les exportations;GRC;Grece;EUR;Euro;8009
2002;D214F;Taxes sur les loteries, les jeux et les paris;GRC;Grece;EUR;Euro;120
2002;D29B;Impots sur l'utilisation d'actifs fixes;GRC;Grece;EUR;Euro;60
2002;D6132;Cotisations effectives autres que de pension a la charge des menages;GRC;Grece;EUR;Euro;2581
2002;D29H;Autres impots sur la production n.c.a.;GRC;Grece;EUR;Euro;240
2002;D211;Taxes du type TVA;GRC;Grece;EUR;Euro;11972
2002;D214L;Autres impots sur les produits n.c.a.;GRC;Grece;EUR;Euro;56
2002;D51M;Impots sur le revenu des personnes physiques ou des menages y compris les gains de detention;GRC;Grece;EUR;Euro;6955
2002;D5;Impots courants sur le revenu, le patrimoine, etc.;GRC;Grece;EUR;Euro;14481
2002;D6121;Cotisations de pension imputees a la charge des employeurs;GRC;Grece;EUR;Euro;2392
2002;D214B;Droits de timbre;GRC;Grece;EUR;Euro;534
2002;D51A;Impots sur le revenu des personnes physiques ou des menages non compris les gains de detention;GRC;Grece;EUR;Euro;6955
2002;D29E;Autorisations d'exercer des activites commerciales ou professionnelles;GRC;Grece;EUR;Euro;291
2002;D91C;Autres impots en capital n.c.a.;GRC;Grece;EUR;Euro;1
2002;D214H;Autres taxes sur des services determines;GRC;Grece;EUR;Euro;424
2002;D611C;Cotisations sociales effectives obligatoires a la charge des employeurs;GRC;Grece;EUR;Euro;8584
2002;D2122;Impots sur les importations a l'exclusion de la TVA et des droits sur les importations;GRC;Grece;EUR;Euro;63
2002;D59;Autres impots courants;GRC;Grece;EUR;Euro;1463
2002;D613CE;Cotisations sociales effectives obligatoires a la charge des salaries;GRC;Grece;EUR;Euro;9544
2002;D21;Impots sur les produits;GRC;Grece;EUR;Euro;20060
2002;D61N;Cotisations sociales effectives des employeurs et des menages;GRC;Grece;EUR;Euro;18128
2002;D6111;Cotisations de pension effectives a la charge des employeurs;GRC;Grece;EUR;Euro;5724
2002;D214C;Impots sur les operations financieres et les operations en capital;GRC;Grece;EUR;Euro;971
2003;D51C2;Impots sur les gains de detention des societes;GRC;Grece;EUR;Euro;0
2003;D6122;Cotisations imputees autres que de pension a la charge des employeurs;GRC;Grece;EUR;Euro;0
2003;D995F;Cotisations sociales effectives a la charge des menages dues non recouvrables;GRC;Grece;EUR;Euro;0
2003;D6141;Supplements de cotisations de pension a la charge des menages;GRC;Grece;EUR;Euro;0
2003;D995D;Autres impots courants dus non recouvrables;GRC;Grece;EUR;Euro;0
2003;D2122E;Impots sur des services determines;GRC;Grece;EUR;Euro;0
2003;D214J;Benefices des monopoles fiscaux;GRC;Grece;EUR;Euro;0
2003;D59E;Impots sur les transactions internationales;GRC;Grece;EUR;Euro;0
2003;D51C3;Autres impots sur les gains de detention n.c.a.;GRC;Grece;EUR;Euro;0
2003;D613CS;Cotisations sociales effectives obligatoires a la charge des travailleurs independants;GRC;Grece;EUR;Euro;0
2003;D2122A;Prelevements sur les produits agricoles importes;GRC;Grece;EUR;Euro;0
2003;D614;Supplements de cotisations sociales a la charge des menages;GRC;Grece;EUR;Euro;0
2003;D995;Transferts en capital des administrations publiques vers les secteurs concernes correspondant a des impots et contributions sociales notifies mais non susceptible d'être perçus;GRC;Grece;EUR;Euro;0
2003;D61SC;Remuneration du service des regimes d'assurance sociale (-);GRC;Grece;EUR;Euro;0
2003;D613CN;Cotisations sociales effectives obligatoires a la charge des personnes n'occupant pas d'emploi;GRC;Grece;EUR;Euro;0
2003;D29D;Impots sur les transactions internationales;GRC;Grece;EUR;Euro;0
2003;D59C;Impots sur la depense;GRC;Grece;EUR;Euro;0
2003;D611V;Cotisations sociales effectives volontaires des employeurs;GRC;Grece;EUR;Euro;0
2003;D995C;Impots sur le revenu dus non recouvrables;GRC;Grece;EUR;Euro;0
2003;D995FS;Cotisations sociales effectives a la charge des travailleurs independants dues non recouvrables;GRC;Grece;EUR;Euro;0
2003;D995A;Impots sur les produits dus non recouvrables;GRC;Grece;EUR;Euro;0
2003;D51C1;Impots sur les gains de detention des personnes physiques ou des menages;GRC;Grece;EUR;Euro;0
2003;D995FE;Cotisations sociales effectives a la charge des salaries dues non recouvrables;GRC;Grece;EUR;Euro;0
2003;D29C;Impots sur la masse salariale ou les effectifs employes;GRC;Grece;EUR;Euro;0
2003;D995B;Autres impots sur la production dus non recouvrables;GRC;Grece;EUR;Euro;0
2003;D59B;Impots de capitation;GRC;Grece;EUR;Euro;0
2003;D214K;Droits sur les exportations et montants compensatoires monetaires preleves a l'exportation;GRC;Grece;EUR;Euro;0
2003;D2122D;Impots generaux sur les ventes;GRC;Grece;EUR;Euro;0
2003;D995FN;Cotisations sociales effectives a la charge des personnes n'occupant pas d'emploi dues non recouvrables;GRC;Grece;EUR;Euro;0
2003;D613V;Cotisations sociales effectives volontaires des menages;GRC;Grece;EUR;Euro;0
2003;D2122B;Montants compensatoires monetaires preleves a l'importation;GRC;Grece;EUR;Euro;0
2003;D29G;Sous-compensation de la TVA (regime forfaitaire);GRC;Grece;EUR;Euro;0
2003;D995G;Impots en capital dus non recouvrables;GRC;Grece;EUR;Euro;0
2003;D51C;Impots sur les gains de detention;GRC;Grece;EUR;Euro;0
2003;D995E;Cotisations sociales effectives a la charge des employeurs dues non recouvrables;GRC;Grece;EUR;Euro;0
2003;D6142;Supplements de cotisations autres que de pension a la charge des menages;GRC;Grece;EUR;Euro;0
2003;D2122F;Benefices des monopoles sur l'importation;GRC;Grece;EUR;Euro;0
2003;D6111;Cotisations de pension effectives a la charge des employeurs;GRC;Grece;EUR;Euro;6071
2003;D214C;Impots sur les operations financieres et les operations en capital;GRC;Grece;EUR;Euro;1099
2003;D214H;Autres taxes sur des services determines;GRC;Grece;EUR;Euro;418
2003;D611C;Cotisations sociales effectives obligatoires a la charge des employeurs;GRC;Grece;EUR;Euro;9175
2003;D2122;Impots sur les importations a l'exclusion de la TVA et des droits sur les importations;GRC;Grece;EUR;Euro;57
2003;D59;Autres impots courants;GRC;Grece;EUR;Euro;1501
2003;D61N;Cotisations sociales effectives des employeurs et des menages;GRC;Grece;EUR;Euro;19688
2003;D613CE;Cotisations sociales effectives obligatoires a la charge des salaries;GRC;Grece;EUR;Euro;10513
2003;D21;Impots sur les produits;GRC;Grece;EUR;Euro;20661
2003;D91C;Autres impots en capital n.c.a.;GRC;Grece;EUR;Euro;1
2003;D6121;Cotisations de pension imputees a la charge des employeurs;GRC;Grece;EUR;Euro;2613
2003;D214B;Droits de timbre;GRC;Grece;EUR;Euro;564
2003;D51A;Impots sur le revenu des personnes physiques ou des menages non compris les gains de detention;GRC;Grece;EUR;Euro;7289
2003;D29E;Autorisations d'exercer des activites commerciales ou professionnelles;GRC;Grece;EUR;Euro;263
2003;D51M;Impots sur le revenu des personnes physiques ou des menages y compris les gains de detention;GRC;Grece;EUR;Euro;7289
2003;D5;Impots courants sur le revenu, le patrimoine, etc.;GRC;Grece;EUR;Euro;14476
2003;D211;Taxes du type TVA;GRC;Grece;EUR;Euro;12067
2003;D214L;Autres impots sur les produits n.c.a.;GRC;Grece;EUR;Euro;67
2003;D29H;Autres impots sur la production n.c.a.;GRC;Grece;EUR;Euro;293
2003;D29F;Impots sur les emissions polluantes;GRC;Grece;EUR;Euro;32
2003;D214;Impots sur les produits a l'exclusion de TVA et des impots sur les importations et les exportations;GRC;Grece;EUR;Euro;8515
2003;D214F;Taxes sur les loteries, les jeux et les paris;GRC;Grece;EUR;Euro;106
2003;D29B;Impots sur l'utilisation d'actifs fixes;GRC;Grece;EUR;Euro;60
2003;D6132;Cotisations effectives autres que de pension a la charge des menages;GRC;Grece;EUR;Euro;2928
2003;D59F;Autres impots courants n.c.a.;GRC;Grece;EUR;Euro;178
2003;D91;Impots en capital;GRC;Grece;EUR;Euro;291
2003;D214E;Taxes sur les spectacles et divertissements;GRC;Grece;EUR;Euro;8
2003;D611;Cotisations sociales effectives a la charge des employeurs;GRC;Grece;EUR;Euro;9175
2003;D59A;Impots courants sur le capital;GRC;Grece;EUR;Euro;909
2003;D214G;Taxes sur les primes d'assurance;GRC;Grece;EUR;Euro;244
2003;D2121;Droits sur les importations;GRC;Grece;EUR;Euro;22
2003;D6112;Cotisations effectives autres que de pension a la charge des employeurs;GRC;Grece;EUR;Euro;3104
2003;D29A;Impots sur les terrains, batiments et autres constructions;GRC;Grece;EUR;Euro;371
2003;ODC;Produit total des impots et cotisations sociales nettes (y compris cotisations sociales imputees), apres deduction des montants dus non recouvrables;GRC;Grece;EUR;Euro;58748
2003;ODD;Charges fiscales correspondant au produit total des impots et cotisations sociales obligatoires apres deduction des montants dus non recouvrables;GRC;Grece;EUR;Euro;56135
2003;D51E;Autres impots sur le revenu n.c.a.;GRC;Grece;EUR;Euro;778
2003;D2;Impots sur la production et les importations;GRC;Grece;EUR;Euro;21680
2003;D51B;Impots sur le revenu ou les benefices des societes non compris les gains de detention;GRC;Grece;EUR;Euro;4882
2003;D51;Impots sur le revenu;GRC;Grece;EUR;Euro;12975
2003;D212;Impots et droits sur les importations, a l'exclusion de la TVA;GRC;Grece;EUR;Euro;79
2003;D2_D5_D91_D611_D613;Total des impots et des cotisations sociales;GRC;Grece;EUR;Euro;56135
2003;D59D;Paiements effectues par les menages en vue de l obtention de licences;GRC;Grece;EUR;Euro;414
2003;D214I;Impots generaux sur les ventes ou le chiffre d'affaires;GRC;Grece;EUR;Euro;317
2003;D91A;Impots sur les transferts en capital;GRC;Grece;EUR;Euro;249
2003;D29;Autres impots sur la production;GRC;Grece;EUR;Euro;1019
2003;D214A;Droits d'accise et impots de consommation;GRC;Grece;EUR;Euro;4845
2003;D612;Cotisations sociales imputees a la charge des employeurs;GRC;Grece;EUR;Euro;2613
2003;D2122C;Droits d'accise;GRC;Grece;EUR;Euro;57
2003;D214D;Taxes a l'immatriculation des vehicules;GRC;Grece;EUR;Euro;847
2003;D51O;Impots sur le revenu des societes y compris les gains de detention;GRC;Grece;EUR;Euro;4882
2003;D6131;Cotisations de pension effectives a la charge des menages;GRC;Grece;EUR;Euro;7585
2003;D613;Cotisations sociales effectives a la charge des menages;GRC;Grece;EUR;Euro;10513
2003;D91B;Prelevements sur le capital;GRC;Grece;EUR;Euro;41
2003;ODA;Total des recettes fiscales;GRC;Grece;EUR;Euro;36447
2003;D613C;Cotisations sociales effectives obligatoires a la charge des menages;GRC;Grece;EUR;Euro;10513
2003;D61;Cotisations sociales nettes;GRC;Grece;EUR;Euro;22301
2003;D51D;Taxes sur les gains des loteries et des paris;GRC;Grece;EUR;Euro;26
2004;D51C2;Impots sur les gains de detention des societes;GRC;Grece;EUR;Euro;0
2004;D6122;Cotisations imputees autres que de pension a la charge des employeurs;GRC;Grece;EUR;Euro;0
2004;D2122E;Impots sur des services determines;GRC;Grece;EUR;Euro;0
2004;D214J;Benefices des monopoles fiscaux;GRC;Grece;EUR;Euro;0
2004;D59E;Impots sur les transactions internationales;GRC;Grece;EUR;Euro;0
2004;D995F;Cotisations sociales effectives a la charge des menages dues non recouvrables;GRC;Grece;EUR;Euro;0
2004;D6141;Supplements de cotisations de pension a la charge des menages;GRC;Grece;EUR;Euro;0
2004;D995D;Autres impots courants dus non recouvrables;GRC;Grece;EUR;Euro;0
2004;D614;Supplements de cotisations sociales a la charge des menages;GRC;Grece;EUR;Euro;0
2004;D995;Transferts en capital des administrations publiques vers les secteurs concernes correspondant a des impots et contributions sociales notifies mais non susceptible d'être perçus;GRC;Grece;EUR;Euro;0
2004;D61SC;Remuneration du service des regimes d'assurance sociale (-);GRC;Grece;EUR;Euro;0
2004;D51C3;Autres impots sur les gains de detention n.c.a.;GRC;Grece;EUR;Euro;0
2004;D613CS;Cotisations sociales effectives obligatoires a la charge des travailleurs independants;GRC;Grece;EUR;Euro;0
2004;D2122A;Prelevements sur les produits agricoles importes;GRC;Grece;EUR;Euro;0
2004;D613CN;Cotisations sociales effectives obligatoires a la charge des personnes n'occupant pas d'emploi;GRC;Grece;EUR;Euro;0
2004;D29D;Impots sur les transactions internationales;GRC;Grece;EUR;Euro;0
2004;D611V;Cotisations sociales effectives volontaires des employeurs;GRC;Grece;EUR;Euro;0
2004;D59C;Impots sur la depense;GRC;Grece;EUR;Euro;0
2004;D995C;Impots sur le revenu dus non recouvrables;GRC;Grece;EUR;Euro;0
2004;D995FS;Cotisations sociales effectives a la charge des travailleurs independants dues non recouvrables;GRC;Grece;EUR;Euro;0
2004;D51C1;Impots sur les gains de detention des personnes physiques ou des menages;GRC;Grece;EUR;Euro;0
2004;D995A;Impots sur les produits dus non recouvrables;GRC;Grece;EUR;Euro;0
2004;D995FE;Cotisations sociales effectives a la charge des salaries dues non recouvrables;GRC;Grece;EUR;Euro;0
2004;D29C;Impots sur la masse salariale ou les effectifs employes;GRC;Grece;EUR;Euro;0
2004;D995B;Autres impots sur la production dus non recouvrables;GRC;Grece;EUR;Euro;0
2004;D59B;Impots de capitation;GRC;Grece;EUR;Euro;0
2004;D214K;Droits sur les exportations et montants compensatoires monetaires preleves a l'exportation;GRC;Grece;EUR;Euro;0
2004;D2122D;Impots generaux sur les ventes;GRC;Grece;EUR;Euro;0
2004;D995FN;Cotisations sociales effectives a la charge des personnes n'occupant pas d'emploi dues non recouvrables;GRC;Grece;EUR;Euro;0
2004;D613V;Cotisations sociales effectives volontaires des menages;GRC;Grece;EUR;Euro;0
2004;D2122B;Montants compensatoires monetaires preleves a l'importation;GRC;Grece;EUR;Euro;0
2004;D995G;Impots en capital dus non recouvrables;GRC;Grece;EUR;Euro;0
2004;D29G;Sous-compensation de la TVA (regime forfaitaire);GRC;Grece;EUR;Euro;0
2004;D51C;Impots sur les gains de detention;GRC;Grece;EUR;Euro;0
2004;D995E;Cotisations sociales effectives a la charge des employeurs dues non recouvrables;GRC;Grece;EUR;Euro;0
2004;D6142;Supplements de cotisations autres que de pension a la charge des menages;GRC;Grece;EUR;Euro;0
2004;D2122F;Benefices des monopoles sur l'importation;GRC;Grece;EUR;Euro;0
2004;D6111;Cotisations de pension effectives a la charge des employeurs;GRC;Grece;EUR;Euro;6191
2004;D214C;Impots sur les operations financieres et les operations en capital;GRC;Grece;EUR;Euro;1018
2004;D61N;Cotisations sociales effectives des employeurs et des menages;GRC;Grece;EUR;Euro;20369
2004;D613CE;Cotisations sociales effectives obligatoires a la charge des salaries;GRC;Grece;EUR;Euro;11012
2004;D21;Impots sur les produits;GRC;Grece;EUR;Euro;21373
2004;D214H;Autres taxes sur des services determines;GRC;Grece;EUR;Euro;437
